"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions_WM_1","correct_instructions_WM_2","correct_instructions_WM_3","correct_keyboard_response","correct_keyboard_response_1","correct_response","count_WM_load","count_WM_sequence","count_WM_trials_loop","count_WM_trials_sequence","count_about_this_example","count_block_loop","count_block_sequence","count_color_","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct","count_correct_1","count_correct_color_1","count_counterbalance_javascript","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_1","count_fixation_1_1","count_fixation_color","count_fixation_food_tools","count_fixation_food_tools_1","count_food_tools_loop","count_food_tools_trial_loop","count_food_tools_trial_sequence","count_goodbye","count_green_fix","count_incorect","count_incorrect","count_incorrect_1","count_instructions","count_instructions1","count_instructions2","count_instructions_1","count_instructions_WM_1","count_instructions_WM_2","count_instructions_WM_3","count_isa","count_isa_1","count_isi","count_keyboard_response","count_keyboard_response_1","count_letter_number_loop","count_letter_target_1","count_letter_target_2","count_logger","count_new_form_text_input","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_2","count_new_reset_feedback_3","count_new_sequence","count_new_sketchpad_2","count_pick_numbers","count_pure_response","count_pure_response_sequence","count_red_fix","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_set_vars_2","count_sketchpad","count_soa","count_soa_1","count_symbol","count_symbol_1","count_symbol_1_1","count_symbol_1_2","count_symbol_1_3","count_symbol_1_4","count_symbol_1_5","count_symbol_1_6","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter1","letter2","letter_response","live_row","live_row_WM_load","live_row_WM_trials_loop","logfile","mouse_backend","num","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_correct","response_end_of_practice","response_feedback","response_feedback_1","response_feedback_rt","response_incorect","response_instructions","response_instructions1","response_instructions2","response_instructions_1","response_instructions_WM_1","response_instructions_WM_2","response_instructions_WM_3","response_keyboard_response","response_keyboard_response_1","response_new_sketchpad_2","response_sketchpad","response_time","response_time_correct","response_time_end_of_practice","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_incorect","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_instructions_1","response_time_instructions_WM_1","response_time_instructions_WM_2","response_time_instructions_WM_3","response_time_keyboard_response","response_time_keyboard_response_1","response_time_new_sketchpad_2","response_time_sketchpad","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_WM_load","time_WM_sequence","time_WM_trials_loop","time_WM_trials_sequence","time_about_this_example","time_block_loop","time_block_sequence","time_color_","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct","time_correct_1","time_correct_color_1","time_counterbalance_javascript","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_1","time_fixation_1_1","time_fixation_color","time_fixation_food_tools","time_fixation_food_tools_1","time_food_tools_loop","time_food_tools_trial_loop","time_food_tools_trial_sequence","time_goodbye","time_green_fix","time_incorect","time_incorrect","time_incorrect_1","time_instructions","time_instructions1","time_instructions2","time_instructions_1","time_instructions_WM_1","time_instructions_WM_2","time_instructions_WM_3","time_isa","time_isa_1","time_isi","time_keyboard_response","time_keyboard_response_1","time_letter_number_loop","time_letter_target_1","time_letter_target_2","time_logger","time_new_form_text_input","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_2","time_new_reset_feedback_3","time_new_sequence","time_new_sketchpad_2","time_pick_numbers","time_pure_response","time_pure_response_sequence","time_red_fix","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_set_vars_2","time_sketchpad","time_soa","time_soa_1","time_symbol","time_symbol_1","time_symbol_1_1","time_symbol_1_2","time_symbol_1_3","time_symbol_1_4","time_symbol_1_5","time_symbol_1_6","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","1075","1075","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","0","undefined","undefined","undefined","NA","0","n","0","0","0","0","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","0","0","0","2","0","0","0","0","NA","NA","NA","NA","0","0","0","0","0","NA","NA","NA","NA","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","F","H","b","0","0","0","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","15","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","1075","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","1075","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","pastry","5436","5438","5439","5476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1414","NA","NA","NA","NA","NA","5480","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8067","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","6988","NA","5984","6988","8567","NA","NA","NA","NA","NA","NA","NA","5477","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","0","1075","1","no","1024"
"0","0","1158.5","1158.5","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","0","undefined","undefined","undefined","NA","0","n","0","0","0","1","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","1","NA","0","NA","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","1","0","0","2","0","0","0","0","NA","NA","NA","NA","1","0","1","1","1","NA","NA","NA","NA","0","NA","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","H","J","b","1","0","1","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","17","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","1242","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","1242","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","cheese","5436","5438","5439","8660","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1414","NA","NA","NA","NA","NA","8663","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","10178","NA","9170","10178","11925","NA","NA","NA","NA","NA","NA","NA","8660","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","0","2317","2","no","1024"
"33.333333333333336","33.333333333333336","1076.3333333333333","1076.3333333333333","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","y","0","0","0","2","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","2","NA","0","NA","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","2","0","0","2","0","0","0","0","NA","NA","NA","NA","2","0","2","2","2","NA","NA","NA","NA","0","NA","NA","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","F","E","b","2","0","2","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","5","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","912","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","912","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","pickles","5436","5438","5439","12028","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14471","NA","NA","NA","1414","NA","NA","NA","NA","NA","12032","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","13554","NA","12541","13553","14971","NA","NA","NA","NA","NA","NA","NA","12029","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","1","3229","3","no","1024"
"50","50","1018.5","1018.5","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","y","0","0","0","3","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","3","NA","0","NA","0","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","3","0","0","2","0","0","0","0","NA","NA","NA","NA","3","0","3","3","3","NA","NA","NA","NA","0","NA","NA","3","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","H","G","b","3","0","3","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","7","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","845","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","845","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","bread","5436","5438","5439","15051","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17421","NA","NA","NA","1414","NA","NA","NA","NA","NA","15054","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","16571","NA","15562","16571","17921","NA","NA","NA","NA","NA","NA","NA","15051","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","2","4074","4","no","1024"
"60","60","953.6","953.6","gray","no","legacy","tool","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","n","0","0","0","4","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","4","NA","0","NA","0","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","4","0","0","2","0","0","0","0","NA","NA","NA","NA","4","0","4","4","4","NA","NA","NA","NA","0","NA","NA","4","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","C","E","b","4","0","4","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","12","z","Lentiform Loewenfeld","3.3.12","NA","0","n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","n","NA","NA","694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","694","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","brush","5436","5438","5439","18006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20230","NA","NA","NA","1414","NA","NA","NA","NA","NA","18010","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","19525","NA","18518","19524","20730","NA","NA","NA","NA","NA","NA","NA","18007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","3","4768","5","no","1024"
"66.66666666666667","66.66666666666667","977.6666666666666","977.6666666666666","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","n","0","0","0","5","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","5","NA","0","NA","0","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","5","0","0","2","0","0","0","0","NA","NA","NA","NA","5","0","5","5","5","NA","NA","NA","NA","0","NA","NA","5","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","G","I","b","5","0","5","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","16","z","Lentiform Loewenfeld","3.3.12","NA","0","n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","n","NA","NA","1098","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","1098","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","salads","5436","5438","5439","20817","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","23430","NA","NA","NA","1414","NA","NA","NA","NA","NA","20821","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","22328","NA","21324","22327","23930","NA","NA","NA","NA","NA","NA","NA","20818","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","4","5866","6","no","1024"
"71.42857142857143","71.42857142857143","946.4285714285714","946.4285714285714","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","y","0","0","0","6","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","6","NA","0","NA","0","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","6","0","0","2","0","0","0","0","NA","NA","NA","NA","6","0","6","6","6","NA","NA","NA","NA","0","NA","NA","6","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","E","D","b","6","0","6","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","4","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","759","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","759","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","soup","5436","5438","5439","24014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26291","NA","NA","NA","1414","NA","NA","NA","NA","NA","24017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11425","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","25528","NA","24523","25528","26791","NA","NA","NA","NA","NA","NA","NA","24014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","5","6625","7","no","1024"
"62.5","62.5","955.125","955.125","gray","no","legacy","tool","legacy","NA","legacy","0","food_tools_WM","relative","0","undefined","undefined","undefined","NA","0","y","0","0","0","7","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","7","NA","0","NA","0","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","7","0","0","2","0","0","0","0","NA","NA","NA","NA","7","0","7","7","7","NA","NA","NA","NA","0","NA","NA","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","I","H","b","7","0","7","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","8","z","Lentiform Loewenfeld","3.3.12","NA","0","n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","n","NA","NA","1016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","1016","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","drill","5436","5438","5439","26884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26291","NA","NA","NA","1414","NA","NA","NA","NA","NA","26888","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29423","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","28402","NA","27394","28402","29923","NA","NA","NA","NA","NA","NA","NA","26885","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","5","7641","8","no","1024"
"66.66666666666667","66.66666666666667","896.4444444444445","896.4444444444445","gray","no","legacy","tool","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","y","0","0","0","8","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","8","NA","0","NA","0","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","8","0","0","2","0","0","0","0","NA","NA","NA","NA","8","0","8","8","8","NA","NA","NA","NA","0","NA","NA","8","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","B","A","b","8","0","8","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","1","z","Lentiform Loewenfeld","3.3.12","NA","0","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","y","NA","NA","427","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","427","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","hammer","5436","5438","5439","30006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","31959","NA","NA","NA","1414","NA","NA","NA","NA","NA","30009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29423","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","31527","NA","30513","31527","32459","NA","NA","NA","NA","NA","NA","NA","30006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","6","8068","9","no","1024"
"70","70","896.4","896.4","gray","no","legacy","food","legacy","NA","legacy","0","food_tools_WM","relative","1","undefined","undefined","undefined","NA","1","n","0","0","0","9","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","9","NA","0","NA","0","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","0","NA","NA","0","NA","NA","NA","9","0","0","2","0","0","0","0","NA","NA","NA","NA","9","0","9","9","9","NA","NA","NA","NA","0","NA","NA","9","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","Mon Nov 28 23:43:38 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","H","J","b","9","0","9","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/quickrun.csv","legacy","17","z","Lentiform Loewenfeld","3.3.12","NA","0","n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","space","space","NA","n","NA","NA","896","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1150","1425","1360","NA","896","NA","NA","2","legacy","1024","2","48000","-16","experiment","999","odd","legacy","pasta","5436","5438","5439","32541","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34968","NA","NA","NA","1414","NA","NA","NA","NA","NA","32550","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29423","NA","NA","NA","NA","1469","2639","4074","NA","NA","NA","NA","34067","NA","33057","34066","35468","NA","NA","NA","NA","NA","NA","NA","32541","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Response_time_timing","7","8964","10","no","1024"
